Unnamed: 0_x,Entity,Year,Terrorist attacks,Oil Reserves (Barrels),Percentage of World Reserves,Country,Government Integrity,Judicial Effectiveness,Trade Freedom,Property Rights,Unnamed: 0_y,Lockheed Martin (Billion USD),General Dynamics (Billion USD)
263,Barbados,2005,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,11,37.7,21.0
264,Barbados,2006,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,12,39.6,24.1
265,Barbados,2007,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,13,41.9,27.2
266,Barbados,2008,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,14,42.7,29.3
267,Barbados,2009,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,15,45.2,32.0
268,Barbados,2010,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,16,45.7,32.5
269,Barbados,2011,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,17,46.5,32.7
270,Barbados,2012,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,18,47.2,31.5
271,Barbados,2013,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,19,45.3,30.9
272,Barbados,2014,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,20,45.6,30.8
273,Barbados,2015,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,21,46.1,31.8
274,Barbados,2016,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,22,47.2,30.6
275,Barbados,2017,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,23,50.0,31.0
276,Barbados,2018,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,24,53.8,36.2
277,Barbados,2019,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,25,59.8,39.3
278,Barbados,2020,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,26,65.4,38.0
279,Barbados,2021,0,2315000,0.0001,Barbados,68.3,87.3,43.6,72.3,27,67.1,38.5
280,Belarus,1994,1,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,0,22.9,3.2
281,Belarus,1995,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,1,22.8,3.1
282,Belarus,1996,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,2,26.8,3.1
283,Belarus,1997,2,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,3,28.0,3.6
284,Belarus,1998,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,4,26.0,7.4
285,Belarus,1999,1,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,5,25.0,8.9
286,Belarus,2000,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,6,24.5,10.4
287,Belarus,2001,1,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,7,24.0,12.0
288,Belarus,2002,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,8,26.5,13.7
289,Belarus,2003,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,9,31.8,16.4
290,Belarus,2004,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,10,35.5,19.2
291,Belarus,2005,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,11,37.7,21.0
292,Belarus,2006,1,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,12,39.6,24.1
293,Belarus,2007,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,13,41.9,27.2
294,Belarus,2008,1,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,14,42.7,29.3
295,Belarus,2009,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,15,45.2,32.0
296,Belarus,2010,2,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,16,45.7,32.5
297,Belarus,2011,1,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,17,46.5,32.7
298,Belarus,2012,3,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,18,47.2,31.5
299,Belarus,2013,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,19,45.3,30.9
300,Belarus,2014,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,20,45.6,30.8
301,Belarus,2015,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,21,46.1,31.8
302,Belarus,2016,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,22,47.2,30.6
303,Belarus,2017,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,23,50.0,31.0
304,Belarus,2018,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,24,53.8,36.2
305,Belarus,2019,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,25,59.8,39.3
306,Belarus,2020,2,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,26,65.4,38.0
307,Belarus,2021,0,198000000,0.012,Belarus,33.0,11.1,70.8,22.1,27,67.1,38.5
308,Belize,1994,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,0,22.9,3.2
309,Belize,1995,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,1,22.8,3.1
310,Belize,1996,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,2,26.8,3.1
311,Belize,1997,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,3,28.0,3.6
312,Belize,1998,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,4,26.0,7.4
313,Belize,1999,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,5,25.0,8.9
314,Belize,2000,1,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,6,24.5,10.4
315,Belize,2001,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,7,24.0,12.0
316,Belize,2002,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,8,26.5,13.7
317,Belize,2003,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,9,31.8,16.4
318,Belize,2004,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,10,35.5,19.2
319,Belize,2005,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,11,37.7,21.0
320,Belize,2006,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,12,39.6,24.1
321,Belize,2007,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,13,41.9,27.2
322,Belize,2008,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,14,42.7,29.3
323,Belize,2009,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,15,45.2,32.0
324,Belize,2010,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,16,45.7,32.5
325,Belize,2011,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,17,46.5,32.7
326,Belize,2012,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,18,47.2,31.5
327,Belize,2013,1,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,19,45.3,30.9
328,Belize,2014,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,20,45.6,30.8
329,Belize,2015,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,21,46.1,31.8
330,Belize,2016,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,22,47.2,30.6
331,Belize,2017,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,23,50.0,31.0
332,Belize,2018,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,24,53.8,36.2
333,Belize,2019,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,25,59.8,39.3
334,Belize,2020,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,26,65.4,38.0
335,Belize,2021,0,6700000,0.0004,Belize,41.4,71.5,55.2,34.1,27,67.1,38.5
336,Benin,1994,3,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,0,22.9,3.2
337,Benin,1995,1,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,1,22.8,3.1
338,Benin,1996,2,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,2,26.8,3.1
339,Benin,1997,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,3,28.0,3.6
340,Benin,1998,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,4,26.0,7.4
341,Benin,1999,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,5,25.0,8.9
342,Benin,2000,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,6,24.5,10.4
343,Benin,2001,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,7,24.0,12.0
344,Benin,2002,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,8,26.5,13.7
345,Benin,2003,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,9,31.8,16.4
346,Benin,2004,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,10,35.5,19.2
347,Benin,2005,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,11,37.7,21.0
348,Benin,2006,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,12,39.6,24.1
349,Benin,2007,1,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,13,41.9,27.2
350,Benin,2008,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,14,42.7,29.3
351,Benin,2009,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,15,45.2,32.0
352,Benin,2010,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,16,45.7,32.5
353,Benin,2011,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,17,46.5,32.7
354,Benin,2012,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,18,47.2,31.5
355,Benin,2013,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,19,45.3,30.9
356,Benin,2014,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,20,45.6,30.8
357,Benin,2015,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,21,46.1,31.8
358,Benin,2016,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,22,47.2,30.6
359,Benin,2017,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,23,50.0,31.0
360,Benin,2018,0,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,24,53.8,36.2
361,Benin,2019,1,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,25,59.8,39.3
362,Benin,2020,1,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,26,65.4,38.0
363,Benin,2021,1,8000000,0.0005,Benin,41.3,48.5,61.0,44.6,27,67.1,38.5
364,Bolivia,1994,8,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,0,22.9,3.2
365,Bolivia,1995,2,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,1,22.8,3.1
366,Bolivia,1996,1,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,2,26.8,3.1
367,Bolivia,1997,4,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,3,28.0,3.6
368,Bolivia,1998,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,4,26.0,7.4
369,Bolivia,1999,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,5,25.0,8.9
370,Bolivia,2000,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,6,24.5,10.4
371,Bolivia,2001,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,7,24.0,12.0
372,Bolivia,2002,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,8,26.5,13.7
373,Bolivia,2003,1,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,9,31.8,16.4
374,Bolivia,2004,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,10,35.5,19.2
375,Bolivia,2005,1,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,11,37.7,21.0
376,Bolivia,2006,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,12,39.6,24.1
377,Bolivia,2007,3,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,13,41.9,27.2
378,Bolivia,2008,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,14,42.7,29.3
379,Bolivia,2009,3,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,15,45.2,32.0
380,Bolivia,2010,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,16,45.7,32.5
381,Bolivia,2011,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,17,46.5,32.7
382,Bolivia,2012,1,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,18,47.2,31.5
383,Bolivia,2013,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,19,45.3,30.9
384,Bolivia,2014,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,20,45.6,30.8
385,Bolivia,2015,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,21,46.1,31.8
386,Bolivia,2016,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,22,47.2,30.6
387,Bolivia,2017,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,23,50.0,31.0
388,Bolivia,2018,2,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,24,53.8,36.2
389,Bolivia,2019,1,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,25,59.8,39.3
390,Bolivia,2020,9,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,26,65.4,38.0
391,Bolivia,2021,0,211450000,0.013,Bolivia,28.2,28.1,60.6,21.3,27,67.1,38.5
392,Brazil,1994,19,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,0,22.9,3.2
393,Brazil,1995,23,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,1,22.8,3.1
394,Brazil,1996,18,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,2,26.8,3.1
395,Brazil,1997,39,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,3,28.0,3.6
396,Brazil,1998,2,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,4,26.0,7.4
397,Brazil,1999,1,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,5,25.0,8.9
398,Brazil,2000,2,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,6,24.5,10.4
399,Brazil,2001,3,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,7,24.0,12.0
400,Brazil,2002,1,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,8,26.5,13.7
401,Brazil,2003,1,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,9,31.8,16.4
402,Brazil,2004,0,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,10,35.5,19.2
403,Brazil,2005,0,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,11,37.7,21.0
404,Brazil,2006,3,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,12,39.6,24.1
405,Brazil,2007,0,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,13,41.9,27.2
406,Brazil,2008,0,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,14,42.7,29.3
407,Brazil,2009,0,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,15,45.2,32.0
408,Brazil,2010,0,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,16,45.7,32.5
409,Brazil,2011,0,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,17,46.5,32.7
410,Brazil,2012,1,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,18,47.2,31.5
411,Brazil,2013,3,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,19,45.3,30.9
412,Brazil,2014,3,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,20,45.6,30.8
413,Brazil,2015,5,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,21,46.1,31.8
414,Brazil,2016,3,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,22,47.2,30.6
415,Brazil,2017,2,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,23,50.0,31.0
416,Brazil,2018,12,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,24,53.8,36.2
417,Brazil,2019,3,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,25,59.8,39.3
418,Brazil,2020,6,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,26,65.4,38.0
419,Brazil,2021,4,16184100000,1.0,Brazil,36.9,55.0,66.8,49.1,27,67.1,38.5
420,Bulgaria,1994,2,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,0,22.9,3.2
421,Bulgaria,1995,2,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,1,22.8,3.1
422,Bulgaria,1996,12,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,2,26.8,3.1
423,Bulgaria,1997,3,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,3,28.0,3.6
424,Bulgaria,1998,2,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,4,26.0,7.4
425,Bulgaria,1999,1,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,5,25.0,8.9
426,Bulgaria,2000,2,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,6,24.5,10.4
427,Bulgaria,2001,1,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,7,24.0,12.0
428,Bulgaria,2002,1,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,8,26.5,13.7
429,Bulgaria,2003,0,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,9,31.8,16.4
430,Bulgaria,2004,0,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,10,35.5,19.2
431,Bulgaria,2005,0,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,11,37.7,21.0
432,Bulgaria,2006,0,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,12,39.6,24.1
433,Bulgaria,2007,0,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,13,41.9,27.2
434,Bulgaria,2008,2,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,14,42.7,29.3
435,Bulgaria,2009,0,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,15,45.2,32.0
436,Bulgaria,2010,0,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,16,45.7,32.5
437,Bulgaria,2011,2,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,17,46.5,32.7
438,Bulgaria,2012,2,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,18,47.2,31.5
439,Bulgaria,2013,3,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,19,45.3,30.9
440,Bulgaria,2014,1,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,20,45.6,30.8
441,Bulgaria,2015,2,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,21,46.1,31.8
442,Bulgaria,2016,1,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,22,47.2,30.6
443,Bulgaria,2017,0,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,23,50.0,31.0
444,Bulgaria,2018,1,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,24,53.8,36.2
445,Bulgaria,2019,0,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,25,59.8,39.3
446,Bulgaria,2020,1,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,26,65.4,38.0
447,Bulgaria,2021,0,15000000,0.0009,Bulgaria,44.0,57.4,79.2,75.9,27,67.1,38.5
448,Cameroon,1994,6,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,0,22.9,3.2
449,Cameroon,1995,2,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,1,22.8,3.1
450,Cameroon,1996,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,2,26.8,3.1
451,Cameroon,1997,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,3,28.0,3.6
452,Cameroon,1998,1,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,4,26.0,7.4
453,Cameroon,1999,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,5,25.0,8.9
454,Cameroon,2000,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,6,24.5,10.4
455,Cameroon,2001,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,7,24.0,12.0
456,Cameroon,2002,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,8,26.5,13.7
457,Cameroon,2003,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,9,31.8,16.4
458,Cameroon,2004,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,10,35.5,19.2
459,Cameroon,2005,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,11,37.7,21.0
460,Cameroon,2006,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,12,39.6,24.1
461,Cameroon,2007,1,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,13,41.9,27.2
462,Cameroon,2008,1,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,14,42.7,29.3
463,Cameroon,2009,1,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,15,45.2,32.0
464,Cameroon,2010,3,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,16,45.7,32.5
465,Cameroon,2011,3,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,17,46.5,32.7
466,Cameroon,2012,0,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,18,47.2,31.5
467,Cameroon,2013,3,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,19,45.3,30.9
468,Cameroon,2014,69,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,20,45.6,30.8
469,Cameroon,2015,83,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,21,46.1,31.8
470,Cameroon,2016,58,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,22,47.2,30.6
471,Cameroon,2017,111,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,23,50.0,31.0
472,Cameroon,2018,236,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,24,53.8,36.2
473,Cameroon,2019,146,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,25,59.8,39.3
474,Cameroon,2020,145,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,26,65.4,38.0
475,Cameroon,2021,46,200000000,0.012,Cameroon,40.7,10.4,53.6,38.8,27,67.1,38.5
476,Canada,1994,4,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,0,22.9,3.2
477,Canada,1995,5,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,1,22.8,3.1
478,Canada,1996,1,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,2,26.8,3.1
479,Canada,1997,2,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,3,28.0,3.6
480,Canada,1998,4,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,4,26.0,7.4
481,Canada,1999,2,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,5,25.0,8.9
482,Canada,2000,5,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,6,24.5,10.4
483,Canada,2001,0,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,7,24.0,12.0
484,Canada,2002,0,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,8,26.5,13.7
485,Canada,2003,0,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,9,31.8,16.4
486,Canada,2004,2,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,10,35.5,19.2
487,Canada,2005,0,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,11,37.7,21.0
488,Canada,2006,2,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,12,39.6,24.1
489,Canada,2007,0,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,13,41.9,27.2
490,Canada,2008,5,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,14,42.7,29.3
491,Canada,2009,4,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,15,45.2,32.0
492,Canada,2010,2,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,16,45.7,32.5
493,Canada,2011,0,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,17,46.5,32.7
494,Canada,2012,3,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,18,47.2,31.5
495,Canada,2013,4,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,19,45.3,30.9
496,Canada,2014,3,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,20,45.6,30.8
497,Canada,2015,5,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,21,46.1,31.8
498,Canada,2016,6,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,22,47.2,30.6
499,Canada,2017,16,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,23,50.0,31.0
500,Canada,2018,7,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,24,53.8,36.2
501,Canada,2019,5,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,25,59.8,39.3
502,Canada,2020,14,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,26,65.4,38.0
503,Canada,2021,12,170863000000,10.4,Canada,73.1,95.0,83.6,88.6,27,67.1,38.5
504,Chad,1994,1,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,0,22.9,3.2
505,Chad,1995,3,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,1,22.8,3.1
506,Chad,1996,1,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,2,26.8,3.1
507,Chad,1997,1,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,3,28.0,3.6
508,Chad,1998,1,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,4,26.0,7.4
509,Chad,1999,1,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,5,25.0,8.9
510,Chad,2000,0,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,6,24.5,10.4
511,Chad,2001,0,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,7,24.0,12.0
512,Chad,2002,4,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,8,26.5,13.7
513,Chad,2003,0,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,9,31.8,16.4
514,Chad,2004,0,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,10,35.5,19.2
515,Chad,2005,0,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,11,37.7,21.0
516,Chad,2006,11,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,12,39.6,24.1
517,Chad,2007,7,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,13,41.9,27.2
518,Chad,2008,8,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,14,42.7,29.3
519,Chad,2009,3,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,15,45.2,32.0
520,Chad,2010,1,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,16,45.7,32.5
521,Chad,2011,0,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,17,46.5,32.7
522,Chad,2012,0,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,18,47.2,31.5
523,Chad,2013,0,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,19,45.3,30.9
524,Chad,2014,1,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,20,45.6,30.8
525,Chad,2015,27,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,21,46.1,31.8
526,Chad,2016,5,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,22,47.2,30.6
527,Chad,2017,6,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,23,50.0,31.0
528,Chad,2018,12,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,24,53.8,36.2
529,Chad,2019,14,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,25,59.8,39.3
530,Chad,2020,15,1500000000,0.09,Chad,11.1,14.7,47.2,27.8,26,65.4,38.0
