,Entity,Year,Terrorist attacks,Oil Reserves (Barrels),Percentage of World Reserves,Country,Government Integrity,Judicial Effectiveness,Trade Freedom,Property Rights
1316,Lithuania,1994,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1317,Lithuania,1995,2,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1318,Lithuania,1996,3,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1319,Lithuania,1997,1,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1320,Lithuania,1998,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1321,Lithuania,1999,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1322,Lithuania,2000,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1323,Lithuania,2001,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1324,Lithuania,2002,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1325,Lithuania,2003,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1326,Lithuania,2004,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1327,Lithuania,2005,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1328,Lithuania,2006,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1329,Lithuania,2007,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1330,Lithuania,2008,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1331,Lithuania,2009,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1332,Lithuania,2010,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1333,Lithuania,2011,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1334,Lithuania,2012,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1335,Lithuania,2013,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1336,Lithuania,2014,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1337,Lithuania,2015,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1338,Lithuania,2016,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1339,Lithuania,2017,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1340,Lithuania,2018,1,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1341,Lithuania,2019,1,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1342,Lithuania,2020,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1343,Lithuania,2021,0,12000000,0.0007,Lithuania,68.0,74.4,79.2,89.1
1344,Malaysia,1994,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1345,Malaysia,1995,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1346,Malaysia,1996,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1347,Malaysia,1997,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1348,Malaysia,1998,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1349,Malaysia,1999,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1350,Malaysia,2000,3,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1351,Malaysia,2001,1,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1352,Malaysia,2002,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1353,Malaysia,2003,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1354,Malaysia,2004,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1355,Malaysia,2005,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1356,Malaysia,2006,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1357,Malaysia,2007,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1358,Malaysia,2008,2,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1359,Malaysia,2009,1,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1360,Malaysia,2010,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1361,Malaysia,2011,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1362,Malaysia,2012,2,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1363,Malaysia,2013,13,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1364,Malaysia,2014,12,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1365,Malaysia,2015,5,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1366,Malaysia,2016,19,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1367,Malaysia,2017,4,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1368,Malaysia,2018,7,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1369,Malaysia,2019,2,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1370,Malaysia,2020,1,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1371,Malaysia,2021,0,3600000000,0.22,Malaysia,48.2,65.6,83.0,65.7
1372,Mauritania,1994,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1373,Mauritania,1995,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1374,Mauritania,1996,1,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1375,Mauritania,1997,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1376,Mauritania,1998,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1377,Mauritania,1999,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1378,Mauritania,2000,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1379,Mauritania,2001,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1380,Mauritania,2002,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1381,Mauritania,2003,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1382,Mauritania,2004,1,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1383,Mauritania,2005,1,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1384,Mauritania,2006,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1385,Mauritania,2007,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1386,Mauritania,2008,2,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1387,Mauritania,2009,5,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1388,Mauritania,2010,1,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1389,Mauritania,2011,3,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1390,Mauritania,2012,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1391,Mauritania,2013,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1392,Mauritania,2014,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1393,Mauritania,2015,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1394,Mauritania,2016,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1395,Mauritania,2017,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1396,Mauritania,2018,1,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1397,Mauritania,2019,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1398,Mauritania,2020,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1399,Mauritania,2021,0,20000000,0.0012,Mauritania,22.9,28.1,63.0,35.3
1400,Mexico,1994,42,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1401,Mexico,1995,29,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1402,Mexico,1996,75,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1403,Mexico,1997,95,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1404,Mexico,1998,2,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1405,Mexico,1999,1,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1406,Mexico,2000,4,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1407,Mexico,2001,7,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1408,Mexico,2002,0,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1409,Mexico,2003,1,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1410,Mexico,2004,1,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1411,Mexico,2005,1,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1412,Mexico,2006,7,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1413,Mexico,2007,10,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1414,Mexico,2008,8,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1415,Mexico,2009,1,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1416,Mexico,2010,5,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1417,Mexico,2011,2,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1418,Mexico,2012,16,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1419,Mexico,2013,8,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1420,Mexico,2014,5,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1421,Mexico,2015,19,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1422,Mexico,2016,7,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1423,Mexico,2017,23,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1424,Mexico,2018,27,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1425,Mexico,2019,31,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1426,Mexico,2020,13,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1427,Mexico,2021,21,9711000000,0.59,Mexico,29.0,39.4,76.8,46.5
1428,Morocco,1994,2,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1429,Morocco,1995,1,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1430,Morocco,1996,2,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1431,Morocco,1997,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1432,Morocco,1998,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1433,Morocco,1999,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1434,Morocco,2000,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1435,Morocco,2001,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1436,Morocco,2002,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1437,Morocco,2003,5,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1438,Morocco,2004,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1439,Morocco,2005,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1440,Morocco,2006,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1441,Morocco,2007,6,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1442,Morocco,2008,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1443,Morocco,2009,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1444,Morocco,2010,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1445,Morocco,2011,1,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1446,Morocco,2012,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1447,Morocco,2013,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1448,Morocco,2014,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1449,Morocco,2015,1,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1450,Morocco,2016,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1451,Morocco,2017,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1452,Morocco,2018,1,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1453,Morocco,2019,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1454,Morocco,2020,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1455,Morocco,2021,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6
1456,Netherlands,1994,3,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1457,Netherlands,1995,7,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1458,Netherlands,1996,6,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1459,Netherlands,1997,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1460,Netherlands,1998,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1461,Netherlands,1999,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1462,Netherlands,2000,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1463,Netherlands,2001,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1464,Netherlands,2002,2,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1465,Netherlands,2003,3,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1466,Netherlands,2004,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1467,Netherlands,2005,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1468,Netherlands,2006,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1469,Netherlands,2007,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1470,Netherlands,2008,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1471,Netherlands,2009,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1472,Netherlands,2010,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1473,Netherlands,2011,2,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1474,Netherlands,2012,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1475,Netherlands,2013,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1476,Netherlands,2014,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1477,Netherlands,2015,3,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1478,Netherlands,2016,6,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1479,Netherlands,2017,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1480,Netherlands,2018,6,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1481,Netherlands,2019,4,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1482,Netherlands,2020,37,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1483,Netherlands,2021,6,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6
1484,New Zealand,1994,1,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1485,New Zealand,1995,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1486,New Zealand,1996,2,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1487,New Zealand,1997,1,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1488,New Zealand,1998,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1489,New Zealand,1999,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1490,New Zealand,2000,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1491,New Zealand,2001,1,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1492,New Zealand,2002,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1493,New Zealand,2003,3,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1494,New Zealand,2004,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1495,New Zealand,2005,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1496,New Zealand,2006,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1497,New Zealand,2007,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1498,New Zealand,2008,4,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1499,New Zealand,2009,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1500,New Zealand,2010,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1501,New Zealand,2011,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1502,New Zealand,2012,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1503,New Zealand,2013,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1504,New Zealand,2014,1,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1505,New Zealand,2015,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1506,New Zealand,2016,1,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1507,New Zealand,2017,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1508,New Zealand,2018,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1509,New Zealand,2019,2,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1510,New Zealand,2020,12,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1511,New Zealand,2021,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4
1512,Niger,1994,8,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1513,Niger,1995,2,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1514,Niger,1996,1,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1515,Niger,1997,3,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1516,Niger,1998,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1517,Niger,1999,2,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1518,Niger,2000,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1519,Niger,2001,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1520,Niger,2002,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1521,Niger,2003,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1522,Niger,2004,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1523,Niger,2005,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1524,Niger,2006,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1525,Niger,2007,7,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1526,Niger,2008,9,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1527,Niger,2009,4,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1528,Niger,2010,3,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1529,Niger,2011,2,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1530,Niger,2012,1,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1531,Niger,2013,4,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1532,Niger,2014,5,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1533,Niger,2015,41,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1534,Niger,2016,25,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1535,Niger,2017,13,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1536,Niger,2018,19,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1537,Niger,2019,49,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1538,Niger,2020,35,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1539,Niger,2021,38,150000000,0.009,Niger,31.6,37.3,63.0,38.4
1540,Nigeria,1994,8,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1541,Nigeria,1995,1,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1542,Nigeria,1996,11,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1543,Nigeria,1997,20,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1544,Nigeria,1998,2,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1545,Nigeria,1999,18,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1546,Nigeria,2000,6,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1547,Nigeria,2001,5,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1548,Nigeria,2002,6,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1549,Nigeria,2003,9,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1550,Nigeria,2004,6,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1551,Nigeria,2005,9,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1552,Nigeria,2006,37,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1553,Nigeria,2007,61,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1554,Nigeria,2008,76,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1555,Nigeria,2009,42,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1556,Nigeria,2010,63,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1557,Nigeria,2011,175,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1558,Nigeria,2012,615,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1559,Nigeria,2013,347,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1560,Nigeria,2014,713,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1561,Nigeria,2015,641,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1562,Nigeria,2016,535,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1563,Nigeria,2017,488,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1564,Nigeria,2018,650,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1565,Nigeria,2019,507,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1566,Nigeria,2020,478,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1567,Nigeria,2021,448,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5
1568,Norway,1994,2,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1569,Norway,1995,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1570,Norway,1996,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1571,Norway,1997,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1572,Norway,1998,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1573,Norway,1999,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1574,Norway,2000,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1575,Norway,2001,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1576,Norway,2002,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1577,Norway,2003,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1578,Norway,2004,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1579,Norway,2005,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1580,Norway,2006,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1581,Norway,2007,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1582,Norway,2008,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1583,Norway,2009,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1584,Norway,2010,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1585,Norway,2011,3,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1586,Norway,2012,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1587,Norway,2013,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1588,Norway,2014,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1589,Norway,2015,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1590,Norway,2016,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1591,Norway,2017,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1592,Norway,2018,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1593,Norway,2019,3,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1594,Norway,2020,2,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1595,Norway,2021,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8
1596,Pakistan,1994,154,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1597,Pakistan,1995,666,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1598,Pakistan,1996,180,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1599,Pakistan,1997,206,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1600,Pakistan,1998,37,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1601,Pakistan,1999,39,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1602,Pakistan,2000,49,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1603,Pakistan,2001,53,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1604,Pakistan,2002,46,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1605,Pakistan,2003,29,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1606,Pakistan,2004,67,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1607,Pakistan,2005,77,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1608,Pakistan,2006,164,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1609,Pakistan,2007,260,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1610,Pakistan,2008,568,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1611,Pakistan,2009,667,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1612,Pakistan,2010,713,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1613,Pakistan,2011,1012,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1614,Pakistan,2012,1655,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1615,Pakistan,2013,2215,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1616,Pakistan,2014,2149,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1617,Pakistan,2015,1243,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1618,Pakistan,2016,864,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1619,Pakistan,2017,719,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1620,Pakistan,2018,480,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1621,Pakistan,2019,363,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1622,Pakistan,2020,294,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1623,Pakistan,2021,150,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3
1624,Papua New Guinea,1994,3,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1625,Papua New Guinea,1995,10,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1626,Papua New Guinea,1996,10,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1627,Papua New Guinea,1997,2,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1628,Papua New Guinea,1998,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1629,Papua New Guinea,1999,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1630,Papua New Guinea,2000,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1631,Papua New Guinea,2001,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1632,Papua New Guinea,2002,1,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
1633,Papua New Guinea,2003,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9
